ann_term	generic	annotation
PF03755	0.157109975188711	YicC-like family, N-terminal region
PF03764	0.111803398874989	Elongation factor G, domain IV
PF03767	0.157109975188711	HAD superfamily, subfamily IIIB (Acid phosphatase)
PF03772	0.219320007803175	Competence protein
PF03773	0.665492108770227	Predicted permease
PF03775	0	Septum formation inhibitor MinC, C-terminal domain
PF03776	0.243588675923112	Septum formation topological specificity factor MinE
PF03783	0.191182198207345	Curli production assembly/transport component CsgG
PF03786	0.159111456835146	D-mannonate dehydratase (UxuA)
PF03788	0.461148813126632	LrgA family
PF03795	0.248730956271219	YCII-related domain
PF03796	0.511729507266871	DnaB-like helicase C terminal domain
PF03797	2.36415746225354	Autotransporter beta-domain
PF03799	0	Cell division protein FtsQ
PF03802	0.111803398874989	Apo-citrate lyase phosphoribosyl-dephospho-CoA transferase
PF03806	0.270957047369112	AbgT putative transporter family
PF03807	0	NADP oxidoreductase coenzyme F420-dependent
PF03808	0.157109975188711	Glycosyl transferase WecB/TagA/CpsF family
PF03811	1.83081914294592	InsA N-terminal domain
PF03812	0.331614768112609	2-keto-3-deoxygluconate permease
PF03814	0.194464535831607	Potassium-transporting ATPase A subunit
PF03819	0	MazG nucleotide pyrophosphohydrolase domain
PF03824	0.159111456835146	High-affinity nickel-transport protein
PF03825	0.51311903028489	Nucleoside H+ symporter
PF03829	0.159111456835146	PTS system glucitol/sorbitol-specific IIA component
PF03830	0.700813270783544	PTS system sorbose subfamily IIB component
PF03831	0	PhnA domain
PF03837	0.28434913465623	RecT family
PF03840	0.111803398874989	Preprotein translocase SecG subunit
PF03841	0.317974204829116	L-seryl-tRNA selenium transferase
PF03843	0.157109975188711	Outer membrane lipoprotein Slp family
PF03846	0.157109975188711	Cell division inhibitor SulA
PF03848	0.111803398874989	Tellurite resistance protein TehB
PF03852	0.194464535831607	DNA mismatch endonuclease Vsr
PF03853	0.111803398874989	YjeF-related protein N-terminus
PF03857	0.191182198207345	Colicin immunity protein
PF03860	0.111803398874989	Domain of Unknown Function (DUF326)
PF03864	0.32583874244164	Phage major capsid protein E
PF03865	0.555610053585759	Haemolysin secretion/activation protein ShlB/FhaC/HecB
PF03869	0	Arc-like DNA binding domain
PF03872	0	Anti sigma-E protein RseA, N-terminal domain
PF03873	0	Anti sigma-E protein RseA, C-terminal domain
PF03880	0.309143365209678	DbpA RNA binding domain
PF03881	0.111803398874989	Fructosamine kinase
PF03882	0.111803398874989	MukF winged-helix domain
PF03883	0	Peroxide stress protein YaaA
PF03884	0.157109975188711	DNA gyrase inhibitor YacG
PF03886	0.111803398874989	ABC-type transport auxiliary lipoprotein component
PF03887	0	YfbU domain
PF03888	0	MucB/RseB N-terminal domain
PF03889	0	Domain of unknown function
PF03891	0.191182198207345	Domain of unknown function (DUF333)
PF03892	0.111803398874989	Nitrate reductase cytochrome c-type subunit (NapB)
PF03895	0.757974482720689	YadA-like membrane anchor domain
PF03899	0	ATP synthase I chain
PF03900	0	Porphobilinogen deaminase, C-terminal domain
PF03903	0	Phage T4 tail fibre
PF03916	0.111803398874989	Polysulphide reductase, NrfD
PF03917	0.219320007803175	Eukaryotic glutathione synthase, ATP binding domain
PF03918	0	Cytochrome C biogenesis protein
PF03922	0.492988818010657	OmpW family
PF03923	0	Uncharacterized lipoprotein
PF03925	0.111803398874989	SeqA protein C-terminal domain
PF03927	0	NapD protein
PF03928	0.604702039819633	Haem-degrading
PF03932	0.301892763255977	CutC family
PF03934	0.594143357375915	Type II secretion system (T2SS), protein K
PF03937	0	Flavinator of succinate dehydrogenase
PF03938	0	Outer membrane protein (OmpH-like)
PF03942	0	DTW domain
PF03946	0.111803398874989	Ribosomal protein L11, N-terminal domain
PF03947	0	Ribosomal Proteins L2, C-terminal domain
PF03948	0.111803398874989	Ribosomal protein L9, C-terminal domain
PF03949	0.157109975188711	Malic enzyme, NAD binding domain
PF03950	0.111803398874989	tRNA synthetases class I (E and Q), anti-codon binding domain
PF03951	0	Glutamine synthetase, beta-Grasp domain
PF03952	0	Enolase, N-terminal domain
PF03956	0.111803398874989	Lysine exporter LysO
PF03958	1.84695267324726	Bacterial type II/III secretion system short domain
PF03960	0.331614768112609	ArsC family
PF03963	0.432829957549034	Flagellar hook capping protein - N-terminal region
PF03966	0.111803398874989	Trm112p-like protein
PF03968	0.111803398874989	OstA-like protein
PF03969	0.111803398874989	AFG1-like ATPase
PF03972	0.111803398874989	MmgE/PrpD family
PF03974	0	Ecotin
PF03979	0.194464535831607	Sigma-70 factor, region 1.1
PF03981	0.111803398874989	Ubiquinol-cytochrome C chaperone
PF03989	1.17354811996501	DNA gyrase C-terminal domain, beta-propeller
PF03992	0.88222603952169	Antibiotic biosynthesis monooxygenase
PF03994	0.551034699911293	Domain of Unknown Function (DUF350)
PF04002	1.69656204861777	RadC-like JAB domain
PF04011	0.487177351846223	LemA family
PF04012	0.331614768112609	PspA/IM30 family
PF04014	1.25278171495135	Antidote-toxin recognition MazE, bacterial antitoxin
PF04023	0.111803398874989	FeoA domain
PF04024	0.159111456835146	PspC domain
PF04052	0.159111456835146	TolB amino-terminal domain
PF04055	1.42174567328115	Radical SAM superfamily
PF04060	0.111803398874989	Putative Fe-S cluster
PF04069	0.317226908367504	Substrate binding domain of ABC-type glycine betaine transport system
PF04073	0.157109975188711	Aminoacyl-tRNA editing domain
PF04074	0.665610978487843	Domain of unknown function (DUF386)
PF04076	0.487826489178585	Bacterial OB fold (BOF) protein
PF04077	0	DsrH like protein
PF04085	0.111803398874989	rod shape-determining protein MreC
PF04093	0.111803398874989	rod shape-determining protein MreD
PF04095	0.157109975188711	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF04098	0	Rad52/22 family double-strand break repair protein
PF04101	0.111803398874989	Glycosyltransferase family 28 C-terminal domain
PF04102	0.111803398874989	SlyX
PF04107	0.111803398874989	Glutamate-cysteine ligase family 2(GCS2)
PF04115	0.111803398874989	Ureidoglycolate lyase
PF04116	0.392774937971778	Fatty acid hydroxylase superfamily
PF04127	0.157109975188711	DNA / pantothenate metabolism flavoprotein
PF04131	0.346547163758212	Putative N-acetylmannosamine-6-phosphate epimerase
PF04138	0.111803398874989	GtrA-like protein
PF04143	0.517876628678728	Sulphur transport
PF04151	0.111803398874989	Bacterial pre-peptidase C-terminal domain
PF04166	0.575886768054496	Pyridoxal phosphate biosynthetic protein PdxA
PF04170	0	NlpE N-terminal domain
PF04172	0.461148813126632	LrgB-like family
PF04175	0.265053135346409	Protein of unknown function (DUF406)
PF04181	0.265053135346409	Rtr1/RPAP2 family
PF04183	1.03231030071487	IucA / IucC family
PF04186	0.157109975188711	FxsA cytoplasmic membrane protein
PF04187	0.317974204829116	Haem-binding uptake, Tiki superfamily, ChaN
PF04191	0.111803398874989	Phospholipid methyltransferase
PF04193	0.243588675923112	PQ loop repeat
PF04198	0.785952618792852	Putative sugar-binding domain
PF04204	0.223606797749979	Homoserine O-succinyltransferase
PF04205	0.403897154474261	FMN-binding domain
PF04214	0.432829957549034	Protein of unknown function, DUF
PF04216	0	Protein involved in formate dehydrogenase formation
PF04217	0	Protein of unknown function, DUF412
PF04219	0	Protein of unknown function, DUF
PF04220	0	Der GTPase activator (YihI)
PF04221	0.706099107326364	RelB antitoxin
PF04222	0.111803398874989	Protein of unknown function (DUF416)
PF04223	0.111803398874989	Citrate lyase, alpha subunit (CitF)
PF04224	0.477168600620076	Protein of unknown function, DUF417
PF04225	0	Opacity-associated protein A LysM-like domain
PF04226	0.191182198207345	Transglycosylase associated protein
PF04227	0.297404383102549	Indigoidine synthase A like protein
PF04228	0.111803398874989	Putative neutral zinc metallopeptidase
PF04230	0.275589127304775	Polysaccharide pyruvyl transferase
PF04231	0	Endonuclease I
PF04233	0	Phage Mu protein F like protein
PF04234	0.462348161870262	CopC domain
PF04235	0	Protein of unknown function (DUF418)
PF04237	0.194464535831607	YjbR
PF04239	0.191182198207345	Protein of unknown function (DUF421)
PF04241	0	Protein of unknown function (DUF423)
PF04245	0.157109975188711	37-kD nucleoid-associated bacterial protein
PF04246	0	Positive regulator of sigma(E), RseC/MucC
PF04247	0	Invasion gene expression up-regulator, SirB
PF04257	0	Exodeoxyribonuclease V, gamma subunit
PF04261	0.157109975188711	Dyp-type peroxidase family
PF04262	0	Glutamate-cysteine ligase
PF04264	0.157109975188711	YceI-like domain
PF04266	0.502525268588178	ASCH domain
PF04269	0.191182198207345	Protein of unknown function, DUF440
PF04279	0.219320007803175	Intracellular septation protein A
PF04284	0.191182198207345	Protein of unknown function (DUF441)
PF04285	0.159111456835146	Protein of unknown function (DUF444)
PF04286	0	Protein of unknown function (DUF445)
PF04287	0	tRNA pseudouridine synthase C
PF04288	0	MukE-like family
PF04290	1.23240785210256	Tripartite ATP-independent periplasmic transporters, DctQ component
PF04293	0	SpoVR like protein
PF04295	1.02623806056978	D-galactarate dehydratase / Altronate hydrolase, C terminus
PF04303	0.290949993528402	PrpF protein
PF04304	0	Protein of unknown function (DUF454)
PF04307	0.243588675923112	LexA-binding, inner membrane-associated putative hydrolase
PF04309	0.248730956271219	Glycerol-3-phosphate responsive antiterminator
PF04310	0	MukB N-terminal
PF04313	0.920150648095122	Type I restriction enzyme R protein N terminus (HSDR_N)
PF04315	0	Elongation factor P hydroxylase
PF04316	0.432829957549034	Anti-sigma-28 factor, FlgM
PF04317	0	YcjX-like family, DUF463
PF04320	0.157109975188711	Protein with unknown function (DUF469)
PF04321	0.544099534825631	RmlD substrate binding domain
PF04324	0.157109975188711	BFD-like [2Fe-2S] binding domain
PF04325	0.111803398874989	Protein of unknown function (DUF465)
PF04326	0.157109975188711	Putative DNA-binding domain
PF04328	0.111803398874989	Selenoprotein, putative
PF04333	0.332805489243922	MlaA lipoprotein
PF04335	0.599445946719114	VirB8 protein
PF04336	0	Acyl carrier protein phosphodiesterase
PF04337	0.111803398874989	Protein of unknown function, DUF480
PF04338	0.111803398874989	Protein of unknown function, DUF481
PF04340	0	Protein of unknown function, DUF484
PF04341	0	Protein of unknown function, DUF485
PF04343	0.111803398874989	Protein of unknown function, DUF488
PF04344	0	Chemotaxis phosphatase, CheZ
PF04345	0.111803398874989	Chorismate lyase
PF04346	0.111803398874989	Ethanolamine utilisation protein, EutH
PF04347	0.159111456835146	Flagellar biosynthesis protein, FliO
PF04348	0.527112987191383	LppC putative lipoprotein
PF04349	0.191182198207345	Periplasmic glucan biosynthesis protein, MdoG
PF04352	1.11264310699537	ProQ/FINO family
PF04353	0.111803398874989	Regulator of RNA polymerase sigma(70) subunit, Rsd/AlgQ
PF04354	0	ZipA, C-terminal FtsZ-binding domain
PF04355	0.248730956271219	SmpA / OmlA family
PF04356	0.28434913465623	Protein of unknown function (DUF489)
PF04357	0	TamB, inner membrane protein subunit of TAM complex
PF04358	0.317974204829116	DsrC like protein
PF04359	0.111803398874989	Protein of unknown function (DUF493)
PF04361	0	Protein of unknown function (DUF494)
PF04362	0.191182198207345	Bacterial Fe(2+) trafficking
PF04363	0.243588675923112	Protein of unknown function (DUF496)
PF04364	0.243588675923112	DNA polymerase III chi subunit, HolC
PF04365	0.471329925566134	Ribonuclease toxin, BrnT, of type II toxin-antitoxin system
PF04375	0	HemX, putative uroporphyrinogen-III C-methyltransferase
PF04378	0	Ribosomal RNA large subunit methyltransferase D, RlmJ
PF04379	0	ApaG domain
PF04380	0.111803398874989	Membrane fusogenic activity
PF04381	0.248730956271219	Putative exonuclease, RdgC
PF04383	0.265053135346409	KilA-N domain
PF04384	0	Iron-sulphur cluster assembly
PF04386	0.111803398874989	Stringent starvation protein B
PF04389	0.487177351846223	Peptidase family M28
PF04390	0.111803398874989	Lipopolysaccharide-assembly
PF04391	0.111803398874989	Protein of unknown function (DUF533)
PF04393	0.51311903028489	Protein of unknown function (DUF535)
PF04397	0.346547163758212	LytTr DNA-binding domain
PF04399	0.111803398874989	Glutaredoxin 2, C terminal domain
PF04402	0.411657655481415	Protein of unknown function (DUF541)
PF04403	0.314219950377423	Paraquat-inducible protein A
PF04404	0	ERF superfamily
PF04405	0	Domain of Unknown function (DUF542)
PF04408	0	Helicase associated domain (HA2)
PF04411	0.111803398874989	PD-(D/E)XK nuclease superfamily
PF04413	0.157109975188711	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF04422	0.111803398874989	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term
PF04432	0.111803398874989	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus
PF04434	0.75630263181221	SWIM zinc finger
PF04445	0	Putative SAM-dependent methyltransferase
PF04447	0	Protein of unknown function (DUF550)
PF04448	0.191182198207345	Protein of unknown function (DUF551)
PF04449	0.544099534825631	CS1 type fimbrial major subunit
PF04452	0	RNA methyltransferase
PF04453	0	Organic solvent tolerance protein
PF04461	0	Protein of unknown function (DUF520)
PF04463	0.157109975188711	Protein of unknown function (DUF523)
PF04464	0.317974204829116	CDP-Glycerol:Poly(glycerophosphate) glycerophosphotransferase
PF04465	0.111803398874989	Protein of unknown function (DUF499)
PF04466	0	Phage terminase large subunit
PF04471	0.725223666939109	Restriction endonuclease
PF04474	0.243588675923112	Protein of unknown function (DUF554)
PF04480	0.527112987191383	Protein of unknown function (DUF559)
PF04492	0	Bacteriophage replication protein O
PF04493	0.191182198207345	Endonuclease V
PF04519	0.111803398874989	Polymer-forming cytoskeletal
PF04536	1.15225425727906	TPM domain
PF04539	0.442768905635285	Sigma-70 region 3
PF04542	0.903491819749593	Sigma-70 region 2
PF04545	0.641275430072905	Sigma-70, region 4
PF04546	0.194464535831607	Sigma-70, non-essential region
PF04550	0	Phage holin family 2
PF04551	0	GcpE protein
PF04552	0.111803398874989	Sigma-54, DNA binding domain
PF04560	0.111803398874989	RNA polymerase Rpb2, domain 7
PF04561	0.251262634294089	RNA polymerase Rpb2, domain 2
PF04563	0.111803398874989	RNA polymerase beta subunit
PF04565	0.159111456835146	RNA polymerase Rpb2, domain 3
PF04586	0	Caudovirus prohead serine protease
PF04606	0.414148508800614	Ogr/Delta-like zinc finger
PF04607	0.27443843698761	Region found in RelA / SpoT proteins
PF04608	0	Phosphatidylglycerophosphatase A
PF04610	0.739483227015985	TrbL/VirB6 plasmid conjugal transfer protein
PF04612	0.571473777597024	Type II secretion system (T2SS), protein M
PF04613	0	UDP-3-O-[3-hydroxymyristoyl] glucosamine N-acyltransferase, LpxD
PF04616	0.111803398874989	Glycosyl hydrolases family 43
PF04619	0.243588675923112	Dr-family adhesin
PF04632	0.44133715118111	Fusaric acid resistance protein family
PF04655	0.586639215890187	Aminoglycoside/hydroxyurea antibiotic resistance kinase
PF04657	0.964479921505545	Putative inner membrane exporter, YdcZ
PF04703	0.86821510488728	FaeA-like protein
PF04715	0.111803398874989	Anthranilate synthase component I, N terminal region
PF04717	0	Type VI secretion system, phage-baseplate injector
PF04728	0.111803398874989	Lipoprotein leucine-zipper
PF04741	0.501737487466418	InvH outer membrane lipoprotein
PF04748	0	Divergent polysaccharide deacetylase
PF04751	0	Protein of unknown function (DUF615)
PF04752	0.191182198207345	ChaC-like protein
PF04754	0.766279025097123	Putative transposase, YhgA-like
PF04760	0.314219950377423	Translation initiation factor IF-2, N-terminal region
PF04765	0.111803398874989	Protein of unknown function (DUF616)
PF04773	0.551034699911293	FecR protein
PF04794	0.111803398874989	YdjC-like protein
PF04796	0.191182198207345	Plasmid encoded RepA protein
PF04806	1.60650379096339	EspF protein repeat
PF04809	0.314219950377423	HupH hydrogenase expression protein, C-terminal conserved region
PF04829	0.401736736014135	Pre-toxin domain with VENN motif
PF04837	0.191182198207345	MbeB-like, N-term conserved region
PF04851	0.824371644099272	Type III restriction enzyme, res subunit
PF04860	0.111803398874989	Phage portal protein
PF04865	0	Baseplate J-like protein
PF04879	0.885537811270571	Molybdopterin oxidoreductase Fe4S4 domain
PF04883	0	Bacteriophage HK97-gp10, putative tail-component
PF04888	0.359324260314598	Secretion system effector C (SseC) like family
