ann_term	cv	annotation
PF03921	7.34846922834953	Intercellular adhesion molecule (ICAM), N-terminal domain
PF03924	0.374413553872859	CHASE domain
PF03928	0	Haem-degrading
PF03929	0	PepSY-associated TM region
PF03931	0.580628552818483	Skp1 family, tetramerisation domain
PF03934	7.34846922834953	Type II secretion system (T2SS), protein K
PF03935	0	Beta-glucan synthesis-associated protein (SKN1)
PF03936	0.645727132488734	Terpene synthase family, metal binding domain
PF03937	0.473420229269151	Flavinator of succinate dehydrogenase
PF03939	0.321572990082269	Ribosomal protein L23, N-terminal domain
PF03941	0.538096166036157	Inner centromere protein, ARK binding region
PF03942	0.228798036009656	DTW domain
PF03946	0.337108204251931	Ribosomal protein L11, N-terminal domain
PF03947	1.25437227395789	Ribosomal Proteins L2, C-terminal domain
PF03948	0.510529756092705	Ribosomal protein L9, C-terminal domain
PF03949	0.250647259723921	Malic enzyme, NAD binding domain
PF03950	0.49962962826283	tRNA synthetases class I (E and Q), anti-codon binding domain
PF03951	0.286418858349402	Glutamine synthetase, beta-Grasp domain
PF03952	0.214537028256158	Enolase, N-terminal domain
PF03953	0.213322772945644	Tubulin C-terminal domain
PF03958	7.34846922834953	Bacterial type II/III secretion system short domain
PF03959	0.401229399227892	Serine hydrolase (FSH1)
PF03962	0.519915279968038	Mnd1 HTH domain
PF03966	0.382904379914666	Trm112p-like protein
PF03969	0.24599441491419	AFG1-like ATPase
PF03971	0	Monomeric isocitrate dehydrogenase
PF03972	0	MmgE/PrpD family
PF03979	7.34846922834953	Sigma-70 factor, region 1.1
PF03980	0.616169362767059	Nnf1
PF03981	0.435938926504057	Ubiquinol-cytochrome C chaperone
PF03982	0.414626029837548	Diacylglycerol acyltransferase
PF03985	0.640270385313516	Paf1
PF03987	0.232420716653598	Autophagocytosis associated protein, active-site domain
PF03989	0.126949277252636	DNA gyrase C-terminal domain, beta-propeller
PF03997	0.479987147404202	VPS28 protein
PF03998	0.434844749702979	Utp11 protein
PF03999	0.293273955778284	Microtubule associated protein (MAP65/ASE1 family)
PF04000	0.343010510111659	Sas10/Utp3/C1D family
PF04003	0.203940423337405	Dip2/Utp12 Family
PF04004	0.435938926504057	Leo1-like protein
PF04005	1.40432056132454	Hus1-like protein
PF04006	0.509299847509374	Mpp10 protein
PF04012	0.526347755090968	PspA/IM30 family
PF04029	0	2-phosphosulpholactate phosphatase
PF04030	0.407402347968071	D-arabinono-1,4-lactone oxidase
PF04031	0.334776749040481	Las1-like
PF04032	0.41402456773725	RNAse P Rpr2/Rpp21/SNM1 subunit domain
PF04034	0.377679109078014	Ribosome biogenesis protein, C-terminal
PF04037	0.628950302479557	Domain of unknown function (DUF382)
PF04042	0.231653080679315	DNA polymerase alpha/epsilon subunit B
PF04043	0.262034869448019	Plant invertase/pectin methylesterase inhibitor
PF04045	0.24213269348155	Arp2/3 complex, 34 kD subunit p34-Arc
PF04046	0.388800283978661	PSP
PF04048	0.262445329583912	Sec8 exocyst complex component specific domain
PF04049	0.362891735940435	Anaphase promoting complex subunit 8 / Cdc23
PF04050	0.667046013102096	Up-frameshift suppressor 2
PF04051	0.290179187235781	Transport protein particle (TRAPP) component
PF04053	0.687783266808975	Coatomer WD associated region
PF04054	0.494157349478861	CCR4-Not complex component, Not1
PF04055	0.0946398243258145	Radical SAM superfamily
PF04056	0.438404243449277	Ssl1-like
PF04057	0.476813059702657	Replication factor-A protein 1, N-terminal domain
PF04059	0.262687408530835	RNA recognition motif 2
PF04061	0.42827261264567	ORMDL family
PF04062	0.377679109078014	ARP2/3 complex ARPC3 (21 kDa) subunit
PF04063	0.285498570858532	Domain of unknown function (DUF383)
PF04064	0.568379875951834	Domain of unknown function (DUF384)
PF04065	0.766753852885442	Not1 N-terminal domain, CCR4-Not complex component
PF04068	0.454440591635957	Possible Fer4-like domain in RNase L inhibitor, RLI
PF04072	0.298347213303725	Leucine carboxyl methyltransferase
PF04073	0.22550687871524	Aminoacyl-tRNA editing domain
PF04078	0.969586051580816	Cell differentiation family, Rcd1-like
PF04080	0.611243244276678	Per1-like family
PF04081	0.526347755090968	DNA polymerase delta, subunit 4
PF04083	0.308153355597562	Partial alpha/beta-hydrolase lipase region
PF04084	0.413505121617895	Origin recognition complex subunit 2
PF04086	0.434844749702979	Signal recognition particle, alpha subunit, N-terminal
PF04091	0.281217648725972	Exocyst complex subunit Sec15-like
PF04095	1.67388374520241	Nicotinate phosphoribosyltransferase (NAPRTase) family
PF04096	0.364232198383974	Nucleoporin autopeptidase
PF04097	0.549326436724701	Nup93/Nic96
PF04098	5.14689868151063	Rad52/22 family double-strand break repair protein
PF04099	0.434844749702979	Sybindin-like family
PF04100	0.587721566861815	Vps53-like, N-terminal
PF04101	0.27933038701594	Glycosyltransferase family 28 C-terminal domain
PF04102	7.34846922834953	SlyX
PF04104	0.334776749040481	Eukaryotic and archaeal DNA primase, large subunit
PF04106	0.246119457636665	Autophagy protein Apg5
PF04107	0.578818334370989	Glutamate-cysteine ligase family 2(GCS2)
PF04108	1.88839554539007	Autophagy protein Apg17
PF04109	0.413265309305181	Autophagy protein Apg9
PF04110	0.465733216815467	Ubiquitin-like autophagy protein Apg12
PF04111	0.467526108372069	Apg6 BARA domain
PF04112	0.197957641596563	Mak10 subunit, NatC N(alpha)-terminal acetyltransferase
PF04113	1.04209110849614	Gpi16 subunit, GPI transamidase component
PF04114	0.435938926504057	Gaa1-like, GPI transamidase component
PF04116	0.275769723693228	Fatty acid hydroxylase superfamily
PF04117	0.171524240039974	Mpv17 / PMP22 family
PF04121	0.241655126933948	Nuclear pore protein 84 / 107
PF04124	0.587721566861815	Dor1-like family
PF04127	0.432843866270761	DNA / pantothenate metabolism flavoprotein
PF04129	0.603970093807497	Vps52 / Sac2 family
PF04130	0.195179971398651	Gamma tubulin complex component C-terminal
PF04133	0.334270238771332	Vacuolar protein sorting 55
PF04134	0.272489045761385	Protein of unknown function, DUF393
PF04135	0.595792123415849	Nucleolar RNA-binding protein, Nop10p family
PF04136	0.403953049298722	Sec34-like family
PF04137	0.604772402611755	Endoplasmic Reticulum Oxidoreductin 1 (ERO1)
PF04139	0.838450718683755	Rad9
PF04140	0.441054031336676	Isoprenylcysteine carboxyl methyltransferase (ICMT) family
PF04142	0.358800146184687	Nucleotide-sugar transporter
PF04143	0	Sulphur transport
PF04144	0.401462027852377	SCAMP family
PF04145	0.380723438696047	Ctr copper transporter family
PF04146	0.251797725709965	YT521-B-like domain
PF04147	0.726919627561622	Nop14-like family
PF04152	0.345915345474263	Mre11 DNA-binding presumed domain
PF04153	0.298102842851488	NOT2 / NOT3 / NOT5 family
PF04157	0.671287204375204	EAP30/Vps36 family
PF04158	0.334776749040481	Sof1-like domain
PF04161	0.53255944366048	Arv1-like family
PF04172	0.381428515060527	LrgB-like family
PF04176	0.267787299510658	TIP41-like family
PF04177	0.615976611167071	TAP42-like family
PF04178	0.182674105403135	Got1/Sft2-like family
PF04179	0.194257172471453	Rit1 DUSP-like domain
PF04180	1.00111605030019	Low temperature viability protein
PF04181	0.30100408920542	Rtr1/RPAP2 family
PF04182	0.511040977071739	B-block binding subunit of TFIIIC
PF04185	0.276182581797317	Phosphoesterase family
PF04187	0.3478145509556	Haem-binding uptake, Tiki superfamily, ChaN
PF04188	0.595963490069063	Mannosyltransferase (PIG-V)
PF04189	0.37834737107345	Gcd10p family
PF04190	0.386302359903976	Protein of unknown function (DUF410)
PF04191	0.351272414514618	Phospholipid methyltransferase
PF04192	0.262445329583912	Utp21 specific WD40 associated putative domain
PF04193	0.325131104802166	PQ loop repeat
PF04194	0.401813292536271	Programmed cell death protein 2, C-terminal putative domain
PF04195	5.14522001062208	Putative gypsy type transposon
PF04199	0.405319190001261	Putative cyclase
PF04204	7.34846922834953	Homoserine O-succinyltransferase
PF04209	0.345915345474263	homogentisate 1,2-dioxygenase
PF04212	0.559750938848992	MIT (microtubule interacting and transport) domain
PF04226	0	Transglycosylase associated protein
PF04227	0.693071881004192	Indigoidine synthase A like protein
PF04230	0	Polysaccharide pyruvyl transferase
PF04231	1.21021594829577	Endonuclease I
PF04241	0.404172838977766	Protein of unknown function (DUF423)
PF04248	7.34846922834953	Domain of unknown function (DUF427)
PF04253	0.454623915319922	Transferrin receptor-like dimerisation domain
PF04257	7.34846922834953	Exodeoxyribonuclease V, gamma subunit
PF04258	0.285498570858532	Signal peptide peptidase
PF04262	7.34846922834953	Glutamate-cysteine ligase
PF04263	0.554411521354936	Thiamin pyrophosphokinase, catalytic domain
PF04264	7.34846922834953	YceI-like domain
PF04265	0.540679405624707	Thiamin pyrophosphokinase, vitamin B1 binding domain
PF04266	0.38295139846318	ASCH domain
PF04270	0	Streptococcal histidine triad protein
PF04278	0.480756868970805	Tic22-like family
PF04280	0.230478264508335	Tim44-like domain
PF04281	1.12770276030296	Mitochondrial import receptor subunit Tom22
PF04305	0.319313665067118	Protein of unknown function (DUF455)
PF04321	0.311796889154578	RmlD substrate binding domain
PF04324	7.34846922834953	BFD-like [2Fe-2S] binding domain
PF04333	0	MlaA lipoprotein
PF04339	0.386302359903976	Peptidogalycan biosysnthesis/recognition
PF04347	7.34846922834953	Flagellar biosynthesis protein, FliO
PF04352	7.34846922834953	ProQ/FINO family
PF04357	0.372900359982615	TamB, inner membrane protein subunit of TAM complex
PF04359	0.445144762404349	Protein of unknown function (DUF493)
PF04363	7.34846922834953	Protein of unknown function (DUF496)
PF04366	0.440740478638358	Las17-binding protein actin regulator
PF04367	0.232420716653598	Protein of unknown function (DUF502)
PF04371	0.305426214719929	Porphyromonas-type peptidyl-arginine deiminase
PF04376	0.515921349058975	Arginine-tRNA-protein transferase, N terminus
PF04377	0.515921349058975	Arginine-tRNA-protein transferase, C terminus
PF04378	7.34846922834953	Ribosomal RNA large subunit methyltransferase D, RlmJ
PF04379	0.278656943125867	ApaG domain
PF04386	0	Stringent starvation protein B
PF04387	0.429198463131821	Protein tyrosine phosphatase-like protein, PTPLA
PF04389	0.258209032837685	Peptidase family M28
PF04398	0.302201638267967	Protein of unknown function, DUF538
PF04402	0	Protein of unknown function (DUF541)
PF04406	0.349662910448615	Type IIB DNA topoisomerase
PF04408	0.157922952343451	Helicase associated domain (HA2)
PF04410	0.28856548257865	Gar1/Naf1 RNA binding region
PF04413	0.285498570858532	3-Deoxy-D-manno-octulosonic-acid transferase (kdotransferase)
PF04414	0.577236999652859	D-aminoacyl-tRNA deacylase
PF04418	0.54592691416555	Domain of unknown function (DUF543)
PF04419	0.349810040226851	4F5 protein related disordered region
PF04420	0.538096166036157	CHD5-like protein
PF04422	0.133608531424537	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit N-term
PF04423	0.805214566079813	Rad50 zinc hook motif
PF04424	0.883896770400233	MINDY deubiquitinase
PF04427	0.243075549439433	Brix domain
PF04428	2.11731406926902	Choline kinase N terminus
PF04430	0.383652704149964	Protein of unknown function (DUF498/DUF598)
PF04431	0.36020198179681	Pectate lyase, N terminus
PF04432	0.133608531424537	Coenzyme F420 hydrogenase/dehydrogenase, beta subunit C terminus
PF04433	0.0864439963068408	SWIRM domain
PF04434	1.07509845682117	SWIM zinc finger
PF04437	0.263244034336414	RINT-1 / TIP-1 family
PF04438	0.168914064241084	HIT zinc finger
PF04439	0	Streptomycin adenylyltransferase
PF04442	0.407619732292054	Cytochrome c oxidase assembly protein CtaG/Cox11
PF04444	7.34846922834953	Catechol dioxygenase N terminus
PF04446	0.402427694621318	tRNAHis guanylyltransferase
PF04450	0.785721422842931	Peptidase of plants and bacteria
PF04452	0.506790981265485	RNA methyltransferase
PF04453	7.34846922834953	LPS transport system D
PF04455	0.197957641596563	LOR/SDH bifunctional enzyme conserved region
PF04466	0	Phage terminase large subunit
PF04476	7.34846922834953	4-HFC-P synthase
PF04478	3.15989013422577	Mid2 like cell wall stress sensor
PF04479	7.34846922834953	RTA1 like protein
PF04481	0.615585801873679	Protein of unknown function (DUF561)
PF04483	0.230830313884984	Protein of unknown function (DUF565)
PF04484	0.32939259679942	QWRF family
PF04488	0.34990364225713	Glycosyltransferase sugar-binding region containing DXD motif
PF04493	0.35519818011644	Endonuclease V
PF04494	0.369206425233855	WD40 associated region in TFIID subunit, NTD2 domain
PF04499	0.379294280135354	SIT4 phosphatase-associated protein
PF04502	0.590212625581855	Family of unknown function (DUF572)
PF04504	0.541458243985188	Protein of unknown function, DUF573
PF04506	0.702958706750422	Rft protein
PF04510	2.93279260625681	Family of unknown function (DUF577)
PF04511	0.282633431859597	Der1-like family
PF04515	0.255149207829079	Plasma-membrane choline transporter
PF04520	0.348302094347426	Senescence regulator
PF04525	0.275623924932321	LURP-one-related
PF04526	0.309438982823198	Protein of unknown function (DUF568)
PF04535	0.226949669304182	Domain of unknown function (DUF588)
PF04536	0.383080310260152	TPM domain
PF04539	0.191188040725995	Sigma-70 region 3
PF04542	0.197093011823168	Sigma-70 region 2
PF04545	0.212434028896945	Sigma-70, region 4
PF04546	7.34846922834953	Sigma-70, non-essential region
PF04547	0.194257172471453	Calcium-activated chloride channel
PF04548	0.534397526052457	AIG1 family
PF04551	0.403953049298722	GcpE protein
PF04554	2.18899859225792	Extensin-like region
PF04557	0.393435622370661	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 2
PF04558	0.385102618559911	Glutaminyl-tRNA synthetase, non-specific RNA binding region part 1
PF04560	0.788223697826747	RNA polymerase Rpb2, domain 7
PF04561	0.734580942726934	RNA polymerase Rpb2, domain 2
PF04563	0.488636514753256	RNA polymerase beta subunit
PF04564	0.153849374036433	U-box domain
PF04565	0.800749418720933	RNA polymerase Rpb2, domain 3
PF04566	0.382797946779399	RNA polymerase Rpb2, domain 4
PF04567	0.452159995407368	RNA polymerase Rpb2, domain 5
PF04568	1.1943262093497	Mitochondrial ATPase inhibitor, IATP
PF04570	0.387158835769933	zinc-finger of the FCS-type, C2-C2
PF04571	0.336463292455227	lipin, N-terminal conserved region
PF04572	0.363328715747934	Alpha 1,4-glycosyltransferase conserved region
PF04573	0.432262895785267	Signal peptidase subunit
PF04576	0.217788580573207	Zein-binding
PF04577	0.688082493710987	Protein of unknown function (DUF563)
PF04578	1.36689045086666	Protein of unknown function, DUF594
PF04588	0.421193315466968	Hypoxia induced protein conserved region
PF04597	0.262445329583912	Ribophorin I
PF04601	0.705392243540593	Domain of unknown function (DUF569)
PF04603	0.41402456773725	Ran-interacting Mog1 protein
PF04607	0.278472428483876	Region found in RelA / SpoT proteins
PF04614	0.570754319192063	Pex19 protein family
PF04615	0.745583221124672	Utp14 protein
PF04616	0.462424564645328	Glycosyl hydrolases family 43
PF04618	0.514672807456789	HD-ZIP protein N terminus
PF04622	0.806151346527776	ERG2 and Sigma1 receptor like protein
PF04627	0.56953152297338	Mitochondrial ATP synthase epsilon chain
PF04628	0.335058807489638	Sedlin, N-terminal conserved region
PF04629	7.34846922834953	Islet cell autoantigen ICA69, C-terminal domain
PF04632	1.20123039821564	Fusaric acid resistance protein family
PF04640	0.250514353096811	PLATZ transcription factor
PF04641	0.370975147010178	Rtf2 RING-finger
PF04642	7.34846922834953	Protein of unknown function, DUF601
PF04646	0.381445227888741	Protein of unknown function, DUF604
PF04652	0.273886290001434	Vta1 like
PF04654	0.359578501309587	Protein of unknown function, DUF599
PF04658	0.487796857683388	TAFII55 protein conserved region
PF04667	0.333540646053996	cAMP-regulated phosphoprotein/endosulfine conserved region
PF04669	0.315613045988489	Polysaccharide biosynthesis
PF04670	7.34846922834953	Gtr1/RagA G protein conserved region
PF04672	0	S-adenosyl methyltransferase
PF04674	0.302995012806002	Phosphate-induced protein 1 conserved region
PF04675	0.245333084955417	DNA ligase N terminus
PF04676	0.285498570858532	Protein similar to CwfJ C-terminus 2
PF04677	0.28856548257865	Protein similar to CwfJ C-terminus 1
PF04678	0.369126633801931	Mitochondrial calcium uniporter
PF04679	0.252781320542526	ATP dependent DNA ligase C terminal region
PF04683	0.183817810053951	Proteasome complex subunit Rpn13 ubiquitin receptor
PF04685	0.35124326400856	Glycosyl-hydrolase family 116, catalytic region
PF04687	0	Microvirus H protein (pilot protein)
PF04689	0.525918420002559	DNA binding protein S1FA
